CID,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane
61185,1,,,,,,,,,,,,,,,,,,,,,11.216669579868984,-0.01148006424792114,11.216669579868984,0.01148006424792114,0.40438545208052856,214.34899999999993,188.14099999999996,214.193280072,90.0,0.30527751550718696,-0.46567500601668665,0.46567500601668665,0.30527751550718696,0.8666666666666667,1.4666666666666666,2.1333333333333333,16.532353316049754,10.12261886357833,2.0098355044917806,-2.0345092850556727,2.056268290079742,-2.0494078108567435,5.68690275558278,-0.14343267555611705,3.114608360908606,143.47137920080513,11.355524862241651,10.387564392793204,10.387564392793204,7.308060412490447,6.464690378025045,6.464690378025045,4.091790524017126,4.091790524017126,2.4953948993433324,2.4953948993433324,1.4831260481194222,1.4831260481194222,-0.53,1978.8701490635738,14.47,11.544239049740165,11.396238369038379,94.3936237301395,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,52.372404136937305,12.841643245852019,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,71.63486900571534,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,71.63486900571534,0.0,0.0,26.3,0.0,4.794537184071822,5.969305287951849,13.027703587438928,25.683286491704038,25.683286491704038,0.0,0.0,13.847474399381248,4.736862953800049,5.111695956160242,0.0,11.216669579868984,0.0,0.0,-0.01148006424792114,0.0,9.892261751072523,4.957519443812838,0.0,0.9230769230769231,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,4.080300000000004,63.860000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
61192,0,25.0,,,,,38.0,5.0,,17.0,26.0,,36.0,31.0,,,,,,,8.0,10.42271164021164,-0.22484410430838975,10.42271164021164,0.22484410430838975,0.6706818376885788,185.248,174.15999999999997,185.051049592,66.0,0.3021346943540678,-0.46549092042412177,0.46549092042412177,0.3021346943540678,1.75,2.5,3.0,32.13348015688891,10.303220726935827,2.009021082080105,-1.9888519621348235,2.118036801374723,-2.024040441446814,7.092723985055141,-0.14032697639785818,2.3324954030321603,269.7765060552071,8.974691494688164,7.163522298454268,7.980018879381994,5.698377302757663,3.7221089087765376,4.6017617200314325,2.4509896985717967,3.3903097494719487,1.4793059272012878,2.474177618124995,0.8535878511274334,1.6160914377925868,-0.9000000000000001,598.6987504840777,9.19009009009009,4.206936270811327,2.618529889039954,75.39119227238864,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.9839785209472085,0.0,11.336785877934737,0.0,6.923737199690624,18.221706016317935,17.81134923297876,9.53140013787187,17.306091165886585,0.0,4.9839785209472085,0.0,20.268296022307258,6.606881964512918,16.081614462167142,0.0,0.0,0.0,0.0,11.336785877934737,17.560165773411974,15.95222176079788,6.923737199690624,17.494812388240383,5.51053927361738,0.0,39.19,0.0,4.794537184071822,5.969305287951849,6.606881964512918,12.114749617774471,11.800884393391925,16.847325151552116,6.923737199690624,4.9839785209472085,4.736862953800049,4.810138888888889,1.5987953514739228,15.706103080120936,0.0,2.838401832955405,-0.22484410430838975,0.0,0.7738888888888888,3.830849395313681,0.0,0.5,12.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.5571199999999998,47.188000000000024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61192,1,53.0,,17.0,,,,9.0,,,,,,,,,,,,,,10.42271164021164,-0.22484410430838975,10.42271164021164,0.22484410430838975,0.6706818376885788,185.248,174.15999999999997,185.051049592,66.0,0.3021346943540678,-0.46549092042412177,0.46549092042412177,0.3021346943540678,1.75,2.5,3.0,32.13348015688891,10.303220726935827,2.009021082080105,-1.9888519621348235,2.118036801374723,-2.024040441446814,7.092723985055141,-0.14032697639785818,2.3324954030321603,269.7765060552071,8.974691494688164,7.163522298454268,7.980018879381994,5.698377302757663,3.7221089087765376,4.6017617200314325,2.4509896985717967,3.3903097494719487,1.4793059272012878,2.474177618124995,0.8535878511274334,1.6160914377925868,-0.9000000000000001,598.6987504840777,9.19009009009009,4.206936270811327,2.618529889039954,75.39119227238864,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.9839785209472085,0.0,11.336785877934737,0.0,6.923737199690624,18.221706016317935,17.81134923297876,9.53140013787187,17.306091165886585,0.0,4.9839785209472085,0.0,20.268296022307258,6.606881964512918,16.081614462167142,0.0,0.0,0.0,0.0,11.336785877934737,17.560165773411974,15.95222176079788,6.923737199690624,17.494812388240383,5.51053927361738,0.0,39.19,0.0,4.794537184071822,5.969305287951849,6.606881964512918,12.114749617774471,11.800884393391925,16.847325151552116,6.923737199690624,4.9839785209472085,4.736862953800049,4.810138888888889,1.5987953514739228,15.706103080120936,0.0,2.838401832955405,-0.22484410430838975,0.0,0.7738888888888888,3.830849395313681,0.0,0.5,12.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.5571199999999998,47.188000000000024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61199,1,45.0,32.0,35.0,44.0,,,18.0,,,22.5,,31.5,15.0,,,,26.0,,,8.5,10.623703703703704,-0.5931944444444446,10.623703703703704,0.20138888888888928,0.558502764104784,142.15399999999997,132.07399999999998,142.06299418,56.0,0.3735607304762722,-0.5017669245233873,0.5017669245233873,0.3735607304762722,1.7,2.3,2.5,16.561216895083955,10.121893161217802,2.2880443193960645,-2.0483238557715464,2.2143627708959905,-2.0778471133378833,5.889305454213485,-0.14167321734422705,2.830522023715416,193.02790021234802,7.723614639131599,6.048167226803858,6.048167226803858,4.663902460147014,3.271587554854581,3.271587554854581,2.3338183409654407,2.3338183409654407,1.6699217815006688,1.6699217815006688,0.9764067133838213,0.9764067133838213,-0.99,201.34911625101472,7.120987791342951,2.3254872294179196,0.8751013115707085,59.302770610242355,9.843390348640755,6.103966387748303,0.0,5.759164871656176,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.923737199690624,13.344558822616634,5.573104530069267,0.0,14.637927532712576,5.969305287951849,0.0,0.0,0.0,26.37226241005556,0.0,11.332269401725444,0.0,0.0,0.0,0.0,0.0,17.17979907054086,9.53140013787187,0.0,20.268296022307258,11.332269401725444,0.0,46.53,5.969305287951849,4.794537184071822,11.86313125940448,5.573104530069267,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,9.843390348640755,4.7719907407407405,0.0,10.623703703703704,8.972824074074074,0.6458333333333335,-0.8090740740740741,0.0,0.5224537037037034,3.605601851851852,0.0,0.5714285714285714,10.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.1538,35.4998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61199,0,25.0,44.5,19.5,,,,26.0,,,23.0,,17.0,21.5,,,,,,9.0,24.5,10.623703703703704,-0.5931944444444446,10.623703703703704,0.20138888888888928,0.558502764104784,142.15399999999997,132.07399999999998,142.06299418,56.0,0.3735607304762722,-0.5017669245233873,0.5017669245233873,0.3735607304762722,1.7,2.3,2.5,16.561216895083955,10.121893161217802,2.2880443193960645,-2.0483238557715464,2.2143627708959905,-2.0778471133378833,5.889305454213485,-0.14167321734422705,2.830522023715416,193.02790021234802,7.723614639131599,6.048167226803858,6.048167226803858,4.663902460147014,3.271587554854581,3.271587554854581,2.3338183409654407,2.3338183409654407,1.6699217815006688,1.6699217815006688,0.9764067133838213,0.9764067133838213,-0.99,201.34911625101472,7.120987791342951,2.3254872294179196,0.8751013115707085,59.302770610242355,9.843390348640755,6.103966387748303,0.0,5.759164871656176,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.923737199690624,13.344558822616634,5.573104530069267,0.0,14.637927532712576,5.969305287951849,0.0,0.0,0.0,26.37226241005556,0.0,11.332269401725444,0.0,0.0,0.0,0.0,0.0,17.17979907054086,9.53140013787187,0.0,20.268296022307258,11.332269401725444,0.0,46.53,5.969305287951849,4.794537184071822,11.86313125940448,5.573104530069267,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,9.843390348640755,4.7719907407407405,0.0,10.623703703703704,8.972824074074074,0.6458333333333335,-0.8090740740740741,0.0,0.5224537037037034,3.605601851851852,0.0,0.5714285714285714,10.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.1538,35.4998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61204,0,17.0,,31.0,14.5,,,,,18.0,,,,14.5,,,,,,19.0,33.0,10.940111410304862,0.006242152725287831,10.940111410304862,0.006242152725287831,0.48461922198410123,184.27899999999997,164.11899999999997,184.14632988,76.0,0.3055564347155706,-0.4623635345672963,0.4623635345672963,0.3055564347155706,1.3846153846153846,2.230769230769231,2.923076923076923,16.544089281989027,10.022903648579524,2.186728569612712,-2.2142623034506723,2.187362944915694,-2.2267701393279755,5.696449145666626,-0.15355196907963997,2.0310083549721614,154.16926858274718,9.518661569058182,8.550701099609734,8.550701099609734,6.32569850269549,5.521107303566926,5.521107303566926,3.8534318976167707,3.8534318976167707,2.584765594877553,2.584765594877553,1.7798624783046733,1.7798624783046733,-0.53,961.6843598779685,10.550192461908578,6.005092742461228,4.298161685836883,80.65790834781706,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.186202068468653,25.683286491704038,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,64.39427657084701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,58.29031018309871,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,19.26246486877803,25.683286491704038,0.0,0.0,6.923737199690624,4.736862953800049,5.227587159863946,0.0,10.940111410304862,0.0,0.0,0.006242152725287831,0.0,9.117096324640967,2.208962952464937,0.0,0.9090909090909091,13.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,3.052500000000002,52.490000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
61204,1,,,17.5,,,,,,,,,,,,,,,,,,10.940111410304862,0.006242152725287831,10.940111410304862,0.006242152725287831,0.48461922198410123,184.27899999999997,164.11899999999997,184.14632988,76.0,0.3055564347155706,-0.4623635345672963,0.4623635345672963,0.3055564347155706,1.3846153846153846,2.230769230769231,2.923076923076923,16.544089281989027,10.022903648579524,2.186728569612712,-2.2142623034506723,2.187362944915694,-2.2267701393279755,5.696449145666626,-0.15355196907963997,2.0310083549721614,154.16926858274718,9.518661569058182,8.550701099609734,8.550701099609734,6.32569850269549,5.521107303566926,5.521107303566926,3.8534318976167707,3.8534318976167707,2.584765594877553,2.584765594877553,1.7798624783046733,1.7798624783046733,-0.53,961.6843598779685,10.550192461908578,6.005092742461228,4.298161685836883,80.65790834781706,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.186202068468653,25.683286491704038,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,64.39427657084701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,58.29031018309871,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,19.26246486877803,25.683286491704038,0.0,0.0,6.923737199690624,4.736862953800049,5.227587159863946,0.0,10.940111410304862,0.0,0.0,0.006242152725287831,0.0,9.117096324640967,2.208962952464937,0.0,0.9090909090909091,13.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,3.052500000000002,52.490000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
61209,0,13.0,34.0,14.0,,,,,,,25.0,,9.0,,,,,,,,13.5,10.555555555555555,-0.18287037037037024,10.555555555555555,0.0023148148148146586,0.42879345144765296,112.12799999999999,104.06399999999998,112.052429496,44.0,0.20067816821118503,-0.2908908021400908,0.2908908021400908,0.20067816821118503,1.5,2.125,2.25,16.17440298950499,10.130180520617106,2.274255008838191,-1.8909687762042275,2.1596514281626873,-2.089397166572221,6.391888166884471,-0.13498159542589128,2.705117350078271,137.46396159818462,6.146264369941973,4.8080604124904465,4.8080604124904465,3.7152140551632704,2.7860753753054386,2.7860753753054386,2.22714981020656,2.22714981020656,1.5268195332802696,1.5268195332802696,0.8767179564281746,0.8767179564281746,-0.66,75.40505219661968,5.476239782016348,1.6909497210884097,0.660526729167378,47.88117464637089,0.0,0.0,5.783244946364939,5.783244946364939,0.0,0.0,9.589074368143644,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,12.338727669087403,0.0,9.589074368143644,11.566489892729878,0.0,0.0,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,5.917906046161393,19.765380445542643,0.0,0.0,34.14,0.0,9.589074368143644,17.48439593889127,6.4208216229260096,6.4208216229260096,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,20.99050925925926,0.0,0.0,-0.3564814814814814,0.0,1.2337962962962963,1.7988425925925926,0.0,0.6666666666666666,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.5545,28.41199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61209,1,19.5,,39.5,,,,19.0,,43.5,13.0,23.0,25.0,39.5,,5.0,,,,,18.0,10.555555555555555,-0.18287037037037024,10.555555555555555,0.0023148148148146586,0.42879345144765296,112.12799999999999,104.06399999999998,112.052429496,44.0,0.20067816821118503,-0.2908908021400908,0.2908908021400908,0.20067816821118503,1.5,2.125,2.25,16.17440298950499,10.130180520617106,2.274255008838191,-1.8909687762042275,2.1596514281626873,-2.089397166572221,6.391888166884471,-0.13498159542589128,2.705117350078271,137.46396159818462,6.146264369941973,4.8080604124904465,4.8080604124904465,3.7152140551632704,2.7860753753054386,2.7860753753054386,2.22714981020656,2.22714981020656,1.5268195332802696,1.5268195332802696,0.8767179564281746,0.8767179564281746,-0.66,75.40505219661968,5.476239782016348,1.6909497210884097,0.660526729167378,47.88117464637089,0.0,0.0,5.783244946364939,5.783244946364939,0.0,0.0,9.589074368143644,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,12.338727669087403,0.0,9.589074368143644,11.566489892729878,0.0,0.0,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,5.917906046161393,19.765380445542643,0.0,0.0,34.14,0.0,9.589074368143644,17.48439593889127,6.4208216229260096,6.4208216229260096,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,20.99050925925926,0.0,0.0,-0.3564814814814814,0.0,1.2337962962962963,1.7988425925925926,0.0,0.6666666666666666,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.5545,28.41199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61229,1,37.0,25.0,45.0,,,,,,,,,52.5,,,,,,,,,10.688453798185941,-0.4285619803476941,10.688453798185941,0.3107407407407412,0.4146900142158888,194.18599999999998,184.10599999999997,194.0579088,74.0,0.3076565378551324,-0.4928180488094579,0.4928180488094579,0.3076565378551324,1.3571428571428572,2.0714285714285716,2.5714285714285716,16.55226786542709,10.192862257073337,2.065744571986516,-2.069479832924757,2.2693909246572237,-2.027392430355365,5.7715954981281365,-0.13150855697075917,3.0414461612681136,357.13967288700354,10.55204176387779,7.942394238613957,7.942394238613957,6.668233757796585,3.9871561380945035,3.9871561380945035,2.6217914126958513,2.6217914126958513,1.5774515907436983,1.5774515907436983,0.9966475029474594,0.9966475029474594,-1.8399999999999999,1339.027216897805,10.242236842105264,4.411323399666699,2.3221680519174868,81.44130623618467,9.473725907600098,6.286160523129555,11.49902366656781,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,0.0,18.19910120538483,12.487188691387619,7.109797541277533,19.06280027574374,12.255465811081404,0.0,0.0,0.0,6.923737199690624,7.109797541277533,23.762552697081826,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,19.365263352358937,4.794537184071822,0.0,17.28172587545944,18.19910120538483,0.0,52.60000000000001,5.969305287951849,9.589074368143644,0.0,23.348635681394363,0.0,26.166268877891376,6.06636706846161,0.0,0.0,9.473725907600098,9.808478835978836,0.0,21.133281210632404,0.0,0.4701407785336358,0.24773431594860296,4.572453703703704,0.6945110544217685,1.2986854371378183,1.4413813303099017,0.2,14.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.433,49.69050000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61229,0,26.0,34.0,36.0,,,,,,,,,22.0,,,,,,,,,10.688453798185941,-0.4285619803476941,10.688453798185941,0.3107407407407412,0.4146900142158888,194.18599999999998,184.10599999999997,194.0579088,74.0,0.3076565378551324,-0.4928180488094579,0.4928180488094579,0.3076565378551324,1.3571428571428572,2.0714285714285716,2.5714285714285716,16.55226786542709,10.192862257073337,2.065744571986516,-2.069479832924757,2.2693909246572237,-2.027392430355365,5.7715954981281365,-0.13150855697075917,3.0414461612681136,357.13967288700354,10.55204176387779,7.942394238613957,7.942394238613957,6.668233757796585,3.9871561380945035,3.9871561380945035,2.6217914126958513,2.6217914126958513,1.5774515907436983,1.5774515907436983,0.9966475029474594,0.9966475029474594,-1.8399999999999999,1339.027216897805,10.242236842105264,4.411323399666699,2.3221680519174868,81.44130623618467,9.473725907600098,6.286160523129555,11.49902366656781,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,0.0,18.19910120538483,12.487188691387619,7.109797541277533,19.06280027574374,12.255465811081404,0.0,0.0,0.0,6.923737199690624,7.109797541277533,23.762552697081826,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,19.365263352358937,4.794537184071822,0.0,17.28172587545944,18.19910120538483,0.0,52.60000000000001,5.969305287951849,9.589074368143644,0.0,23.348635681394363,0.0,26.166268877891376,6.06636706846161,0.0,0.0,9.473725907600098,9.808478835978836,0.0,21.133281210632404,0.0,0.4701407785336358,0.24773431594860296,4.572453703703704,0.6945110544217685,1.2986854371378183,1.4413813303099017,0.2,14.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.433,49.69050000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
